# Constructed from biom file
#OTU ID	control15Bracken	control25Bracken	maiz25Bracken	maiz35Bracken
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__shigaense	2037.0	1164.0	800.0	757.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__simiae	1970.0	1194.0	728.0	725.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. EPa45	2064.0	1268.0	839.0	823.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. JLS	553.0	586.0	352.0	365.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. JS623	3919.0	2393.0	1721.0	1312.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. KMS	40.0	390.0	258.0	242.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. MCS	1.0	0.0	2.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. MOTT36Y	43.0	80.0	46.0	66.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. MS1601	1929.0	1284.0	811.0	827.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. PYR15	452.0	366.0	210.0	248.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. QIA-37	401.0	366.0	262.0	248.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. VKM Ac-1817D	553.0	2539.0	1947.0	1480.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. WY10	444.0	388.0	240.0	245.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. YC-RL4	2348.0	1682.0	1202.0	1032.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__sp. djl-10	3431.0	2441.0	1546.0	1447.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__tuberculosis	50.0	6844.0	4898.0	4312.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__ulcerans	141.0	103.0	78.0	74.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__[Mycobacterium] stephanolepidis	555.0	426.0	254.0	259.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__abscessus	143.0	1643.0	1046.0	1142.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__chelonae	13.0	484.0	341.0	359.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__immunogenum	927.0	650.0	462.0	408.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacteroides;s__saopaulense	980.0	612.0	426.0	410.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacter;s__sinensis	1845.0	1131.0	847.0	753.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacter;s__terrae	1886.0	1192.0	829.0	822.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__aurum	2668.0	1789.0	1259.0	1253.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__chubuense	3433.0	2103.0	1433.0	1342.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__fortuitum	544.0	2465.0	1845.0	1449.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__gilvum	953.0	2313.0	1592.0	1628.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__goodii	3049.0	2085.0	1354.0	1318.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__litorale	2349.0	1399.0	983.0	929.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__phlei	3618.0	2719.0	1859.0	1741.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__rhodesiae	4867.0	3315.0	2032.0	1867.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__rutilum	4569.0	3682.0	2550.0	2119.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__smegmatis	622.0	2887.0	1968.0	1854.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__thermoresistibile	2798.0	1736.0	1201.0	1089.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__vaccae	3115.0	1991.0	1381.0	1290.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__vanbaalenii	2959.0	2154.0	1456.0	1449.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__brasiliensis	2071.0	3731.0	3017.0	2654.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__cyriacigeorgica	1982.0	3203.0	2777.0	2363.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__farcinica	650.0	3232.0	2632.0	2307.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__nova	2807.0	1659.0	1408.0	1205.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__seriolae	3077.0	1970.0	1490.0	1374.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__soli	2893.0	1801.0	2184.0	1533.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__terpenica	3490.0	2186.0	1569.0	1586.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__aetherivorans	807.0	1752.0	1662.0	1036.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__biphenylivorans	118.0	664.0	390.0	371.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__coprophilus	1632.0	990.0	743.0	675.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__erythropolis	259.0	1261.0	783.0	820.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__fascians	426.0	425.0	292.0	279.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__hoagii	401.0	2457.0	1616.0	1535.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__jostii	1858.0	1297.0	857.0	879.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__opacus	4623.0	4788.0	3100.0	3109.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__pyridinivorans	216.0	2232.0	1453.0	1385.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__qingshengii	79.0	179.0	196.0	140.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__rhodochrous	1425.0	1084.0	671.0	630.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__ruber	3287.0	2258.0	1882.0	1415.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. 008	149.0	356.0	184.0	230.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. 2G	228.0	533.0	394.0	400.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. B7740	1337.0	866.0	554.0	543.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. BH4	111.0	282.0	176.0	197.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. H-CA8f	64.0	198.0	162.0	187.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. MTM3W5.2	2936.0	1915.0	1310.0	1244.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. PBTS 1	2244.0	1531.0	982.0	1003.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. PBTS 2	421.0	418.0	289.0	257.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. S2-17	2112.0	1302.0	888.0	813.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. WB1	278.0	1155.0	907.0	636.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. WMMA185	1014.0	625.0	348.0	407.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. YL-1	148.0	348.0	219.0	259.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__sp. p52	167.0	504.0	362.0	365.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Segniliparaceae;g__Lawsonella;s__clevelandensis	207.0	127.0	84.0	83.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Segniliparaceae;g__Segniliparus;s__rotundus	1129.0	628.0	410.0	459.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Tsukamurellaceae;g__Tsukamurella;s__paurometabola	1727.0	1056.0	743.0	702.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Tsukamurellaceae;g__Tsukamurella;s__tyrosinosolvens	3389.0	2324.0	1434.0	1453.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Frankia;s__alni	4090.0	3272.0	1908.0	1969.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Frankia;s__casuarinae	2970.0	1793.0	1090.0	1160.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Frankia;s__inefficax	8371.0	4939.0	2969.0	2961.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Frankia;s__sp. EAN1pec	6337.0	3829.0	2231.0	2420.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Frankia;s__sp. QA3	3848.0	3009.0	1752.0	1853.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Frankia;s__symbiont of Datisca glomerata	3424.0	2087.0	1133.0	1261.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Jatrophihabitans;s__Frankineae bacterium MT45	2189.0	1423.0	876.0	835.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Jatrophihabitans;s__sp. GAS493	2385.0	1455.0	886.0	874.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Geodermatophilales;f__Geodermatophilaceae;g__Blastococcus;s__saxobsidens	6642.0	4498.0	2921.0	3110.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Geodermatophilales;f__Geodermatophilaceae;g__Geodermatophilus;s__obscurus	8824.0	5859.0	4077.0	4658.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Geodermatophilales;f__Geodermatophilaceae;g__Modestobacter;s__marinus	7668.0	5192.0	3604.0	3729.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__nassauensis	4290.0	2409.0	2097.0	1702.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Jiangellales;f__Jiangellaceae;g__Jiangella;s__alkaliphila	8509.0	5838.0	4702.0	4021.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Jiangellales;f__Jiangellaceae;g__Jiangella;s__sp. DSM 45060	8347.0	5870.0	4531.0	3966.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;g__Kineococcus;s__radiotolerans	4075.0	2846.0	1959.0	1976.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Beutenbergiaceae;g__Beutenbergia;s__cavernae	4565.0	2926.0	2019.0	1923.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Beutenbergiaceae;g__Miniimonas;s__sp. S16	3375.0	2819.0	1910.0	1947.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__linens	1614.0	1547.0	949.0	948.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__sandarakinum	927.0	662.0	413.0	391.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__siliguriense	877.0	514.0	367.0	362.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__fimi	4926.0	3452.0	3152.0	4308.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__flavigena	3908.0	2793.0	2177.0	2068.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__gilvus	3304.0	2426.0	1953.0	1948.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__sp. PSBB021	3315.0	2900.0	2202.0	2247.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Paraoerskovia;s__marina	2027.0	1429.0	1238.0	1115.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__faecium	1996.0	1416.0	969.0	995.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__ginsengisoli	2037.0	1449.0	1086.0	1006.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__sp. P6-10-X1	2183.0	1268.0	981.0	919.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__sp. VM2412	1571.0	1089.0	767.0	732.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__sp. VR2415	1343.0	989.0	671.0	674.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Dermabacter;s__vaginalis	602.0	955.0	465.0	498.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Devriesea;s__agamarum	332.0	176.0	122.0	128.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Dermacoccus;s__nishinomiyaensis	2185.0	1754.0	1106.0	1238.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Kytococcus;s__sedentarius	1858.0	1626.0	1089.0	1090.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Luteipulveratus;s__mongoliensis	3055.0	1946.0	1407.0	1449.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermatophilaceae;g__Dermatophilus;s__congolensis	354.0	210.0	140.0	156.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Arsenicicoccus;s__sp. oral taxon 190	3548.0	2673.0	1902.0	2005.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Intrasporangium;s__calvum	806.0	5349.0	6357.0	11896.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Janibacter;s__indicus	3143.0	2380.0	1783.0	1868.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Phycicoccus;s__dokdonensis	3957.0	2671.0	2023.0	2216.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Serinicoccus;s__sp. JLT9	3526.0	2246.0	1556.0	1727.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Jonesiaceae;g__Jonesia;s__denitrificans	0.0	123.0	88.0	102.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Jonesiaceae;g__Tropheryma;s__whipplei	6.0	36.0	13.0	13.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agrococcus;s__carbonis	3436.0	2482.0	1788.0	1794.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agrococcus;s__jejuensis	3921.0	2615.0	1889.0	1826.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces;s__aureus	4993.0	3894.0	6120.0	6038.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces;s__flavus	7444.0	5898.0	12804.0	12735.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces;s__sp. 30A	3973.0	3032.0	5509.0	5103.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Aurantimicrobium;s__minutum	73.0	56.0	38.0	33.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Aurantimicrobium;s__sp. MWH-Mo1	142.0	68.0	52.0	62.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Aurantimicrobium;s__sp. MWH-Uga1	71.0	48.0	27.0	34.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Candidatus Aquiluna;s__sp. UB-MaderosW2red	121.0	55.0	31.0	32.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Clavibacter;s__capsici	1785.0	1453.0	1203.0	1109.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Clavibacter;s__insidiosus	1071.0	1173.0	808.0	937.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Clavibacter;s__michiganensis	1318.0	1286.0	910.0	944.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Clavibacter;s__nebraskensis	1011.0	1105.0	854.0	876.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Clavibacter;s__sepedonicus	1278.0	1096.0	898.0	853.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Cnuibacter;s__physcomitrellae	3205.0	2270.0	1886.0	1731.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Cryobacterium;s__arcticum	2039.0	1479.0	1214.0	1194.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Cryobacterium;s__sp. LW097	1726.0	1153.0	889.0	938.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__pusillum	2182.0	1571.0	1135.0	1157.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__sp. BH-2-1-1	2193.0	1742.0	1252.0	1174.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__sp. MR_MD2014	2272.0	1711.0	1243.0	1192.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Frondihabitans;s__sp. PAMC 28766	2862.0	1712.0	1228.0	1229.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__sp. 197AMF	0.0	0.0	1.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__sp. 21MFCrub1.1	2362.0	2746.0	2290.0	2244.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__xyli	1775.0	4207.0	3445.0	3268.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__aurum	2244.0	1774.0	1801.0	1536.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__chocolatum	2161.0	1705.0	1766.0	1525.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__foliorum	1723.0	1251.0	1420.0	1051.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__hominis	2526.0	1981.0	1806.0	1617.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__paludicola	2483.0	1751.0	1657.0	1443.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__paraoxydans	267.0	1364.0	1225.0	1118.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__pygmaeum	2373.0	1684.0	1781.0	1529.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. 1.5R	335.0	875.0	845.0	687.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. BH-3-3-3	2268.0	1696.0	1501.0	1337.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. CGR1	349.0	812.0	947.0	795.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. LKL04	1899.0	1496.0	1365.0	1151.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. No. 7	4223.0	3657.0	3055.0	2838.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. PAMC 28756	1068.0	1817.0	1503.0	1388.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. PM5	1940.0	1307.0	1138.0	1014.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. TPU 3598	1710.0	1319.0	1344.0	1065.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__sp. XT11	2034.0	1626.0	1641.0	1350.0
