# Constructed from biom file									
Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	controlA	controlB	maizA	maizB
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	92619	140679	122850	117024
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Salinisphaerales	f__Salinisphaeraceae	g__Salinisphaera	2389	1390	1140	1195
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Francisellaceae	g__Allofrancisella	16	15	9	8
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Francisellaceae	g__Francisella	145	155	124	148
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Cycloclasticus	35	44	47	59
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Hydrogenovibrio	74	44	30	31
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Methylophaga	297	211	129	128
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Piscirickettsia	0	37	42	39
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Thiomicrospira	171	78	67	62
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Beggiatoa	160	95	67	87
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thioploca	135	83	56	50
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Aliivibrio	163	87	66	103
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Grimontia	176	92	87	73
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Paraphotobacterium	38	16	16	27
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Photobacterium	417	314	218	254
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	2531	2722	2246	2043
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Ahniella	2549	1419	1707	1725
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella	10507	7061	10032	10167
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dyella	15816	12003	19547	18921
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Frateuria	1458	990	1328	1186
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Luteibacter	4146	2837	3747	3730
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	8435	6562	10195	9755
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Luteimonas	42905	36895	75254	70210
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	127089	112555	279109	270416
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Pseudoxanthomonas	24323	50505	137137	120565
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	43510	87187	186993	177101
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Xanthomonas	30105	65485	134635	126981
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Xylella	435	659	1022	973
k__Bacteria	p__Proteobacteria	c__Oligoflexia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__Bacteriovorax	87	61	40	43
k__Bacteria	p__Proteobacteria	c__Oligoflexia	o__Bacteriovoracales	f__Halobacteriovoraceae	g__Halobacteriovorax	6	34	26	41
k__Bacteria	p__Proteobacteria	c__Oligoflexia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	421	536	341	396
k__Bacteria	p__Proteobacteria	c__Zetaproteobacteria	o__Mariprofundales	f__Mariprofundaceae	g__Mariprofundus	641	382	243	267
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Brachyspirales	f__Brachyspiraceae	g__Brachyspira	43	66	46	73
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	g__Borrelia	40	55	38	35
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Borreliaceae	g__Borreliella	22	44	33	49
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Leptospiraceae	g__Leptospira	137	384	230	284
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Leptospiraceae	g__Turneriella	630	309	204	185
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Salinispira	232	110	81	79
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Sediminispirochaeta	191	98	67	66
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Sphaerochaeta	456	211	134	138
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Spirochaeta	1068	803	450	518
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	1111	788	407	502
k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Acetomicrobium	236	95	44	67
k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Aminobacterium	88	49	19	31
k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Aminomonas	905	462	254	283
k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Cloacibacillus	733	442	256	283
k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Jonquetella	442	278	135	164
k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Thermanaerovibrio	702	411	203	225
k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Thermovirga	103	101	55	75
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	122	84	44	63
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	g__Candidatus Izimaplasma	26	15	5	7
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	g__Candidatus Phytoplasma	12	33	34	34
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	g__Thermobaculum	1000	624	297	307
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	g__Entomoplasma	29	7	14	7
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Entomoplasmataceae	g__Mesoplasma	61	49	45	55
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Entomoplasmatales	f__Spiroplasmataceae	g__Spiroplasma	126	140	72	137
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	191	285	162	201
k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Ureaplasma	4	18	5	10
k__Bacteria	p__Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	g__Caldimicrobium	45	32	18	20
k__Bacteria	p__Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	g__Thermodesulfatator	113	63	30	34
k__Bacteria	p__Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	g__Thermodesulfobacterium	112	82	34	49
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Kosmotogales	f__Kosmotogaceae	g__Kosmotoga	127	63	34	49
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Kosmotogales	f__Kosmotogaceae	g__Mesotoga	83	41	20	31
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Petrotogales	f__	g__Defluviitoga	49	67	30	38
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Petrotogales	f__	g__Marinitoga	10	55	24	19
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Petrotogales	f__	g__Petrotoga	22	17	15	19
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Thermotogales	f__Fervidobacteriaceae	g__Fervidobacterium	86	103	51	63
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Thermotogales	f__Fervidobacteriaceae	g__Thermosipho	32	48	26	43
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	g__Pseudothermotoga	202	149	72	77
k__Bacteria	p__Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	g__Thermotoga	324	319	136	156
k__Bacteria	p__Verrucomicrobia	c__Methylacidiphilae	o__Methylacidiphilales	f__Methylacidiphilaceae	g__Methylacidiphilum	164	118	65	126
k__Bacteria	p__Verrucomicrobia	c__Opitutae	o__Opitutales	f__Opitutaceae	g__Ereboglobus	2209	1201	871	977
k__Bacteria	p__Verrucomicrobia	c__Opitutae	o__Opitutales	f__Opitutaceae	g__Lacunisphaera	8297	4669	3420	3898
k__Bacteria	p__Verrucomicrobia	c__Opitutae	o__Opitutales	f__Opitutaceae	g__Opitutus	12693	6958	4825	5405
k__Bacteria	p__Verrucomicrobia	c__Opitutae	o__Puniceicoccales	f__Puniceicoccaceae	g__Coraliomargarita	402	203	125	137
k__Bacteria	p__Verrucomicrobia	c__Spartobacteria	o__	f__	g__Candidatus Xiphinematobacter	109	75	37	67
k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Akkermansia	773	1555	1178	1306
k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Verrucomicrobium	6434	3501	2138	2423
